W H S V
0.00585498315243 15 150 255
0.00455986546398 15 150 255
0.00321328288319 17 150 255
0.00204887962545 17 148 255
0.00118210071139 19 148 255
0.000753740691637 19 152 255
0.00130642332847 20 148 255
0.00204887962545 17 147 255
0.00290749858744 17 147 255
0.00373330208526 16 146 255
0.00433747820111 16 146 255
0.00455986546398 15 149 255
0.00433747820111 15 149 255
0.00373330208526 16 149 255
0.00290749858744 16 149 255
0.00204887962545 17 147 255
0.00130642332847 17 150 255
0.000753740691637 18 155 255
0.000434870549116 36 143 220
0.000753740691637 36 139 225
0.00118210071139 24 142 234
0.00167748075871 24 141 235
0.00215392793018 19 149 255
0.00250250722566 19 148 255
0.00263081351481 20 147 255
0.00250250722566 20 146 255
0.00215392793018 20 146 255
0.00167748075871 20 146 255
0.00118210071139 24 144 235
0.000753740691637 24 147 231
0.000434870549116 34 149 211
0.000434870549116 122 97 221
0.000753740691637 134 112 219
0.00118210071139 134 110 222
0.00167748075871 145 119 222
0.00215392793018 145 118 224
0.00250250722566 145 114 221
0.00263081351481 145 115 219
0.00250250722566 143 113 231
0.00215392793018 143 114 228
0.00167748075871 138 118 222
0.00118210071139 138 120 219
0.000753740691637 126 102 220
0.000434870549116 126 104 216
0.000753740691637 138 113 218
0.00130642332847 153 138 241
0.00204887962545 153 131 254
0.00290749858744 156 151 255
0.00373330208526 156 151 255
0.00433747820111 158 149 255
0.00455986546398 158 149 255
0.00433747820111 157 150 255
0.00373330208526 157 150 255
0.00290749858744 157 144 255
0.00204887962545 158 152 249
0.00130642332847 144 125 222
0.000753740691637 144 124 224
0.00118210071139 138 106 233
0.00204887962545 153 130 255
0.00321328288319 153 127 255
0.00455986546398 155 145 255
0.00585498315243 156 148 255
0.00680251991709 157 144 255
0.00715129257136 158 149 255
0.00680251991709 157 151 255
0.00585498315243 156 143 255
0.00455986546398 155 134 255
0.00321328288319 157 145 255
0.00204887962545 144 125 222
0.00118210071139 144 126 220
0.00167748075871 149 123 234
0.00290749858744 156 156 255
0.00455986546398 157 166 255
0.00647075710589 159 172 255
0.00830861658918 157 162 255
0.00965323526301 158 161 255
0.0101481672185 158 161 255
0.00965323526301 160 173 255
0.00830861658918 158 164 255
0.00647075710589 157 155 255
0.00455986546398 158 168 255
0.00290749858744 154 153 239
0.00167748075871 154 155 235
0.00215392793018 149 118 245
0.00373330208526 154 142 255
0.00585498315243 156 156 255
0.00830861658918 161 196 255
0.010668474878 159 175 255
0.012394999431 159 169 255
0.0130305046414 157 157 255
0.012394999431 160 181 255
0.010668474878 159 172 255
0.00830861658918 156 154 255
0.00585498315243 158 163 255
0.00373330208526 154 149 244
0.00215392793018 154 154 237
0.00250250722566 151 125 243
0.00433747820111 153 147 255
0.00680251991709 155 157 255
0.00965323526301 159 158 255
0.012394999431 163 198 255
0.0144009347775 159 166 255
0.0151392864924 160 174 255
0.0144009347775 161 187 255
0.012394999431 160 181 255
0.00965323526301 157 173 255
0.00680251991709 158 180 255
0.00433747820111 157 165 255
0.00250250722566 158 170 255
0.00263081351481 151 126 240
0.00455986546398 156 160 255
0.00715129257136 156 164 255
0.0101481672185 157 145 255
0.0130305046414 156 140 255
0.0151392864924 162 193 255
0.0159154943092 159 163 255
0.0151392864924 160 185 255
0.0130305046414 158 167 255
0.0101481672185 156 169 255
0.00715129257136 157 175 255
0.00455986546398 156 155 255
0.00263081351481 157 159 255
0.00250250722566 148 123 237
0.00433747820111 155 158 255
0.00680251991709 153 149 255
0.00965323526301 160 170 255
0.012394999431 154 136 255
0.0144009347775 159 162 255
0.0151392864924 160 174 255
0.0144009347775 160 178 255
0.012394999431 163 210 255
0.00965323526301 157 171 255
0.00680251991709 158 173 255
0.00433747820111 156 160 255
0.00250250722566 158 173 255
0.00215392793018 148 125 233
0.00373330208526 154 155 255
0.00585498315243 154 154 255
0.00830861658918 161 186 255
0.010668474878 158 158 255
0.012394999431 154 136 255
0.0130305046414 160 170 255
0.012394999431 162 199 255
0.010668474878 160 186 255
0.00830861658918 160 190 255
0.00585498315243 157 165 255
0.00373330208526 156 160 255
0.00215392793018 158 175 255
0.00167748075871 138 119 232
0.00290749858744 153 145 255
0.00455986546398 150 130 255
0.00647075710589 159 175 255
0.00830861658918 162 206 255
0.00965323526301 155 149 255
0.0101481672185 158 171 255
0.00965323526301 161 209 255
0.00830861658918 158 177 255
0.00647075710589 154 147 255
0.00455986546398 158 174 255
0.00290749858744 155 151 255
0.00167748075871 156 158 255
0.00118210071139 138 120 230
0.00204887962545 154 151 255
0.00321328288319 153 144 255
0.00455986546398 157 163 255
0.00585498315243 159 182 255
0.00680251991709 157 163 255
0.00715129257136 158 172 255
0.00680251991709 158 175 255
0.00585498315243 157 168 255
0.00455986546398 154 144 255
0.00321328288319 158 169 255
0.00204887962545 156 154 255
0.00118210071139 157 165 255
0.000753740691637 125 114 233
0.00130642332847 136 123 236
0.00204887962545 136 123 236
0.00290749858744 156 167 252
0.00373330208526 154 154 255
0.00433747820111 153 152 255
0.00455986546398 155 165 255
0.00433747820111 154 155 255
0.00373330208526 153 147 255
0.00290749858744 155 149 255
0.00204887962545 155 152 255
0.00130642332847 149 130 226
0.000753740691637 149 136 215
0.000434870549116 125 117 227
0.000753740691637 136 129 226
0.00118210071139 136 126 230
0.00167748075871 156 170 248
0.00215392793018 153 144 255
0.00250250722566 153 151 255
0.00263081351481 155 165 255
0.00250250722566 157 173 255
0.00215392793018 158 177 255
0.00167748075871 156 159 255
0.00118210071139 157 160 255
0.000753740691637 149 135 217
0.000434870549116 149 140 209
0.000434870549116 50 141 224
0.000753740691637 50 140 226
0.00118210071139 39 134 210
0.00167748075871 39 131 214
0.00215392793018 27 132 212
0.00250250722566 27 125 224
0.00263081351481 18 133 255
0.00250250722566 17 137 255
0.00215392793018 17 134 255
0.00167748075871 16 135 255
0.00118210071139 17 136 255
0.000753740691637 17 135 255
0.000434870549116 20 133 244
0.000753740691637 50 138 229
0.00130642332847 50 135 235
0.00204887962545 39 128 219
0.00290749858744 39 126 222
0.00373330208526 27 126 222
0.00433747820111 27 124 227
0.00455986546398 17 138 255
0.00433747820111 17 137 255
0.00373330208526 17 128 255
0.00290749858744 17 128 255
0.00204887962545 18 129 255
0.00130642332847 18 129 255
0.000753740691637 20 129 251
0.00118210071139 36 122 213
0.00204887962545 36 122 213
0.00321328288319 19 138 244
0.00455986546398 19 134 251
0.00585498315243 17 137 255
0.00680251991709 16 142 255
0.00715129257136 14 148 255
0.00680251991709 14 147 255
0.00585498315243 14 146 255
0.00455986546398 14 137 255
0.00321328288319 15 132 255
0.00204887962545 15 137 255
0.00118210071139 17 132 255
0.00167748075871 36 122 213
0.00290749858744 36 120 216
0.00455986546398 19 135 249
0.00647075710589 19 133 253
0.00830861658918 17 137 255
0.00965323526301 17 140 255
0.0101481672185 14 145 255
0.00965323526301 14 146 255
0.00830861658918 13 147 255
0.00647075710589 14 142 255
0.00455986546398 15 137 255
0.00290749858744 15 139 255
0.00167748075871 17 134 255
0.00215392793018 18 141 244
0.00373330208526 18 135 255
0.00585498315243 14 140 255
0.00830861658918 14 138 255
0.010668474878 14 137 255
0.012394999431 14 137 255
0.0130305046414 14 142 255
0.012394999431 13 144 255
0.010668474878 14 143 255
0.00830861658918 14 144 255
0.00585498315243 14 140 255
0.00373330208526 14 141 255
0.00215392793018 15 134 255
0.00250250722566 18 136 254
0.00433747820111 19 129 255
0.00680251991709 15 136 255
0.00965323526301 15 136 255
0.012394999431 14 137 255
0.0144009347775 14 137 255
0.0151392864924 14 142 255
0.0144009347775 13 144 255
0.012394999431 14 144 255
0.00965323526301 14 143 255
0.00680251991709 14 141 255
0.00433747820111 14 140 255
0.00250250722566 15 135 255
0.00263081351481 17 136 255
0.00455986546398 17 135 255
0.00715129257136 14 140 255
0.0101481672185 14 139 255
0.0130305046414 12 137 255
0.0151392864924 12 138 255
0.0159154943092 12 142 255
0.0151392864924 12 142 255
0.0130305046414 13 142 255
0.0101481672185 13 141 255
0.00715129257136 14 137 255
0.00455986546398 14 136 255
0.00263081351481 16 134 255
0.00250250722566 18 131 255
0.00433747820111 17 134 255
0.00680251991709 14 140 255
0.00965323526301 13 144 255
0.012394999431 12 140 255
0.0144009347775 12 137 255
0.0151392864924 12 142 255
0.0144009347775 12 142 255
0.012394999431 13 142 255
0.00965323526301 13 142 255
0.00680251991709 14 138 255
0.00433747820111 14 135 255
0.00250250722566 16 136 255
0.00215392793018 17 129 255
0.00373330208526 17 129 255
0.00585498315243 15 133 255
0.00830861658918 14 138 255
0.010668474878 12 132 255
0.012394999431 12 131 255
0.0130305046414 11 132 255
0.012394999431 11 132 255
0.010668474878 12 132 255
0.00830861658918 12 132 255
0.00585498315243 14 130 255
0.00373330208526 14 127 255
0.00215392793018 21 125 241
0.00167748075871 17 132 255
0.00290749858744 17 130 255
0.00455986546398 15 133 255
0.00647075710589 15 132 255
0.00830861658918 12 128 255
0.00965323526301 12 129 255
0.0101481672185 12 129 255
0.00965323526301 11 131 255
0.00830861658918 12 131 255
0.00647075710589 12 131 255
0.00455986546398 14 130 255
0.00290749858744 14 132 255
0.00167748075871 21 128 235
0.00118210071139 21 124 246
0.00204887962545 21 124 247
0.00321328288319 18 129 255
0.00455986546398 18 127 255
0.00585498315243 14 121 255
0.00680251991709 14 123 255
0.00715129257136 14 121 255
0.00680251991709 14 121 255
0.00585498315243 16 124 255
0.00455986546398 15 130 255
0.00321328288319 18 128 248
0.00204887962545 18 129 246
0.00118210071139 39 120 217
0.000753740691637 21 127 241
0.00130642332847 21 126 243
0.00204887962545 17 131 255
0.00290749858744 18 128 255
0.00373330208526 14 121 255
0.00433747820111 14 121 255
0.00455986546398 14 123 255
0.00433747820111 14 123 255
0.00373330208526 16 127 255
0.00290749858744 15 135 255
0.00204887962545 18 131 241
0.00130642332847 18 134 236
0.000753740691637 39 124 210
0.000434870549116 39 120 223
0.000753740691637 39 117 228
0.00118210071139 31 113 218
0.00167748075871 31 113 219
0.00215392793018 21 119 242
0.00250250722566 21 120 240
0.00263081351481 25 115 226
0.00250250722566 25 116 224
0.00215392793018 34 112 212
0.00167748075871 34 115 207
0.00118210071139 41 120 215
0.000753740691637 41 121 213
0.000434870549116 56 141 234
0.000434870549116 55 166 242
0.000753740691637 52 167 238
0.00118210071139 52 166 240
0.00167748075871 45 159 229
0.00215392793018 45 159 229
0.00250250722566 43 157 226
0.00263081351481 43 157 226
0.00250250722566 42 153 223
0.00215392793018 42 154 222
0.00167748075871 41 153 220
0.00118210071139 41 152 221
0.000753740691637 44 150 226
0.000434870549116 44 151 225
0.000753740691637 47 160 225
0.00130642332847 38 156 212
0.00204887962545 38 153 217
0.00290749858744 24 151 228
0.00373330208526 24 149 231
0.00433747820111 20 156 250
0.00455986546398 20 155 251
0.00433747820111 19 157 255
0.00373330208526 19 158 255
0.00290749858744 19 158 255
0.00204887962545 19 161 254
0.00130642332847 24 149 228
0.000753740691637 24 151 224
0.00118210071139 47 156 231
0.00204887962545 38 150 221
0.00321328288319 38 145 228
0.00455986546398 24 147 234
0.00585498315243 24 146 236
0.00680251991709 21 151 255
0.00715129257136 21 150 255
0.00680251991709 20 150 255
0.00585498315243 20 152 255
0.00455986546398 20 154 255
0.00321328288319 19 156 255
0.00204887962545 24 144 236
0.00118210071139 24 146 233
0.00167748075871 33 138 218
0.00290749858744 19 152 255
0.00455986546398 20 146 255
0.00647075710589 17 149 255
0.00830861658918 17 147 255
0.00965323526301 16 149 255
0.0101481672185 16 149 255
0.00965323526301 15 158 255
0.00830861658918 16 149 255
0.00647075710589 16 147 255
0.00455986546398 15 155 255
0.00290749858744 18 150 255
0.00167748075871 17 156 255
0.00215392793018 33 135 223
0.00373330208526 20 146 255
0.00585498315243 20 146 255
0.00830861658918 17 151 255
0.010668474878 16 154 255
0.012394999431 15 158 255
0.0130305046414 15 157 255
0.012394999431 15 154 255
0.010668474878 16 151 255
0.00830861658918 16 149 255
0.00585498315243 16 149 255
0.00373330208526 18 149 255
0.00215392793018 17 152 255
0.00250250722566 20 148 255
0.00433747820111 16 146 255
0.00680251991709 16 147 255
0.00965323526301 14 152 255
0.012394999431 13 160 255
0.0144009347775 14 159 255
0.0151392864924 14 154 255
0.0144009347775 14 156 255
0.012394999431 14 159 255
0.00965323526301 14 158 255
0.00680251991709 15 154 255
0.00433747820111 16 147 255
0.00250250722566 16 147 255
0.00263081351481 20 146 255
0.00455986546398 16 147 255
0.00715129257136 16 148 255
0.0101481672185 14 152 255
0.0130305046414 14 154 255
0.0151392864924 14 158 255
0.0159154943092 13 164 255
0.0151392864924 15 151 255
0.0130305046414 14 156 255
0.0101481672185 15 156 255
0.00715129257136 15 148 255
0.00455986546398 16 146 255
0.00263081351481 16 147 255
0.00250250722566 19 141 255
0.00433747820111 16 147 255
0.00680251991709 16 148 255
0.00965323526301 14 148 255
0.012394999431 14 148 255
0.0144009347775 13 155 255
0.0151392864924 14 152 255
0.0144009347775 14 156 255
0.012394999431 14 157 255
0.00965323526301 14 155 255
0.00680251991709 14 151 255
0.00433747820111 17 145 255
0.00250250722566 16 148 255
0.00215392793018 19 144 255
0.00373330208526 16 146 255
0.00585498315243 16 150 255
0.00830861658918 14 148 255
0.010668474878 14 148 255
0.012394999431 14 150 255
0.0130305046414 14 148 255
0.012394999431 14 151 255
0.010668474878 14 157 255
0.00830861658918 14 155 255
0.00585498315243 14 151 255
0.00373330208526 16 146 255
0.00215392793018 16 148 255
0.00167748075871 20 147 255
0.00290749858744 17 144 255
0.00455986546398 17 145 255
0.00647075710589 14 148 255
0.00830861658918 14 149 255
0.00965323526301 15 149 255
0.0101481672185 15 151 255
0.00965323526301 15 154 255
0.00830861658918 15 156 255
0.00647075710589 16 155 255
0.00455986546398 16 151 255
0.00290749858744 18 146 255
0.00167748075871 18 149 255
0.00118210071139 19 150 255
0.00204887962545 17 143 255
0.00321328288319 17 140 255
0.00455986546398 14 147 255
0.00585498315243 14 148 255
0.00680251991709 15 148 255
0.00715129257136 15 144 255
0.00680251991709 15 158 255
0.00585498315243 15 157 255
0.00455986546398 16 154 255
0.00321328288319 16 151 255
0.00204887962545 18 147 255
0.00118210071139 17 153 255
0.000753740691637 34 138 224
0.00130642332847 21 145 255
0.00204887962545 21 144 255
0.00290749858744 17 146 255
0.00373330208526 17 147 255
0.00433747820111 17 150 255
0.00455986546398 17 151 255
0.00433747820111 18 152 255
0.00373330208526 18 150 255
0.00290749858744 20 147 255
0.00204887962545 19 151 255
0.00130642332847 27 141 230
0.000753740691637 27 146 222
0.000434870549116 34 142 217
0.000753740691637 21 150 249
0.00118210071139 21 147 253
0.00167748075871 17 147 255
0.00215392793018 17 145 255
0.00250250722566 18 146 255
0.00263081351481 18 145 255
0.00250250722566 19 146 255
0.00215392793018 18 149 255
0.00167748075871 19 149 255
0.00118210071139 18 156 255
0.000753740691637 27 147 220
0.000434870549116 27 151 215
0.000434870549116 48 159 225
0.000753740691637 44 154 220
0.00118210071139 44 154 220
0.00167748075871 41 155 216
0.00215392793018 41 154 217
0.00250250722566 29 144 207
0.00263081351481 29 141 212
0.00250250722566 20 157 246
0.00215392793018 20 153 251
0.00167748075871 18 159 255
0.00118210071139 18 159 255
0.000753740691637 19 159 255
0.000434870549116 19 159 255
0.000753740691637 48 155 230
0.00130642332847 44 151 224
0.00204887962545 44 150 226
0.00290749858744 41 149 224
0.00373330208526 41 149 224
0.00433747820111 29 138 216
0.00455986546398 29 135 221
0.00433747820111 20 152 254
0.00373330208526 20 150 255
0.00290749858744 19 154 255
0.00204887962545 19 154 255
0.00130642332847 20 154 255
0.000753740691637 20 156 255
0.00118210071139 38 147 217
0.00204887962545 30 140 210
0.00321328288319 30 138 213
0.00455986546398 22 146 241
0.00585498315243 22 145 243
0.00680251991709 17 150 255
0.00715129257136 17 150 255
0.00680251991709 16 150 255
0.00585498315243 16 150 255
0.00455986546398 15 152 255
0.00321328288319 16 151 255
0.00204887962545 16 150 255
0.00118210071139 16 150 255
0.00167748075871 38 147 217
0.00290749858744 30 138 213
0.00455986546398 30 135 217
0.00647075710589 22 144 245
0.00830861658918 22 142 248
0.00965323526301 18 147 255
0.0101481672185 18 148 255
0.00965323526301 16 149 255
0.00830861658918 16 149 255
0.00647075710589 16 151 255
0.00455986546398 16 151 255
0.00290749858744 16 151 255
0.00167748075871 16 151 255
0.00215392793018 21 153 253
0.00373330208526 18 152 255
0.00585498315243 18 151 255
0.00830861658918 17 147 255
0.010668474878 17 147 255
0.012394999431 15 147 255
0.0130305046414 15 147 255
0.012394999431 14 150 255
0.010668474878 14 150 255
0.00830861658918 15 152 255
0.00585498315243 15 151 255
0.00373330208526 15 147 255
0.00215392793018 15 146 255
0.00250250722566 21 152 255
0.00433747820111 19 148 255
0.00680251991709 19 147 255
0.00965323526301 17 145 255
0.012394999431 17 146 255
0.0144009347775 15 147 255
0.0151392864924 15 148 255
0.0144009347775 14 152 255
0.012394999431 14 152 255
0.00965323526301 14 155 255
0.00680251991709 14 156 255
0.00433747820111 15 152 255
0.00250250722566 15 149 255
0.00263081351481 19 152 255
0.00455986546398 17 152 255
0.00715129257136 17 152 255
0.0101481672185 15 148 255
0.0130305046414 15 150 255
0.0151392864924 13 150 255
0.0159154943092 13 152 255
0.0151392864924 13 152 255
0.0130305046414 13 152 255
0.0101481672185 14 154 255
0.00715129257136 14 154 255
0.00455986546398 15 152 255
0.00263081351481 15 149 255
0.00250250722566 19 151 255
0.00433747820111 17 152 255
0.00680251991709 17 153 255
0.00965323526301 15 149 255
0.012394999431 15 152 255
0.0144009347775 13 152 255
0.0151392864924 13 153 255
0.0144009347775 13 152 255
0.012394999431 13 150 255
0.00965323526301 14 152 255
0.00680251991709 14 149 255
0.00433747820111 15 147 255
0.00250250722566 15 146 255
0.00215392793018 18 152 255
0.00373330208526 17 152 255
0.00585498315243 16 154 255
0.00830861658918 15 149 255
0.010668474878 15 150 255
0.012394999431 14 152 255
0.0130305046414 14 152 255
0.012394999431 15 149 255
0.010668474878 15 148 255
0.00830861658918 18 147 255
0.00585498315243 18 148 255
0.00373330208526 19 149 255
0.00215392793018 19 153 255
0.00167748075871 18 153 255
0.00290749858744 16 153 255
0.00455986546398 16 154 255
0.00647075710589 15 149 255
0.00830861658918 15 149 255
0.00965323526301 15 150 255
0.0101481672185 15 148 255
0.00965323526301 15 146 255
0.00830861658918 15 146 255
0.00647075710589 17 150 255
0.00455986546398 17 154 255
0.00290749858744 18 157 255
0.00167748075871 18 159 255
0.00118210071139 19 150 255
0.00204887962545 18 152 255
0.00321328288319 17 153 255
0.00455986546398 16 149 255
0.00585498315243 16 148 255
0.00680251991709 19 149 255
0.00715129257136 19 149 255
0.00680251991709 20 152 255
0.00585498315243 19 154 255
0.00455986546398 27 143 223
0.00321328288319 27 145 220
0.00204887962545 34 147 214
0.00118210071139 34 147 214
0.000753740691637 19 154 255
0.00130642332847 17 156 255
0.00204887962545 17 157 255
0.00290749858744 16 153 255
0.00373330208526 16 153 255
0.00433747820111 19 154 255
0.00455986546398 19 154 255
0.00433747820111 19 156 255
0.00373330208526 19 159 250
0.00290749858744 27 146 219
0.00204887962545 27 148 216
0.00130642332847 34 149 210
0.000753740691637 34 150 209
0.000434870549116 25 145 232
0.000753740691637 24 149 235
0.00118210071139 24 150 233
0.00167748075871 30 139 214
0.00215392793018 30 140 213
0.00250250722566 39 147 224
0.00263081351481 39 152 216
0.00250250722566 42 155 220
0.00215392793018 42 157 217
0.00167748075871 46 159 224
0.00118210071139 46 158 226
0.000753740691637 48 162 228
0.000434870549116 48 163 227
0.000434870549116 52 161 235
0.000753740691637 52 161 235
0.00118210071139 52 166 233
0.00167748075871 52 163 238
0.00215392793018 45 157 227
0.00250250722566 45 157 228
0.00263081351481 39 150 225
0.00250250722566 39 148 227
0.00215392793018 30 142 214
0.00167748075871 30 142 213
0.00118210071139 34 149 217
0.000753740691637 34 150 216
0.000434870549116 42 153 224
0.000753740691637 44 156 225
0.00130642332847 44 154 228
0.00204887962545 36 153 212
0.00290749858744 36 146 222
0.00373330208526 21 164 236
0.00433747820111 22 141 255
0.00455986546398 18 150 255
0.00433747820111 18 154 255
0.00373330208526 17 156 255
0.00290749858744 16 159 255
0.00204887962545 17 160 255
0.00130642332847 17 161 255
0.000753740691637 24 148 226
0.00118210071139 44 156 226
0.00204887962545 44 154 229
0.00321328288319 36 147 220
0.00455986546398 36 142 228
0.00585498315243 22 144 255
0.00680251991709 21 151 255
0.00715129257136 16 168 255
0.00680251991709 18 155 255
0.00585498315243 16 162 255
0.00455986546398 19 136 255
0.00321328288319 19 146 255
0.00204887962545 18 150 255
0.00118210071139 24 142 235
0.00167748075871 30 139 213
0.00290749858744 30 136 217
0.00455986546398 20 152 255
0.00647075710589 21 147 255
0.00830861658918 17 145 255
0.00965323526301 15 163 255
0.0101481672185 18 134 255
0.00965323526301 17 143 255
0.00830861658918 15 159 255
0.00647075710589 16 149 255
0.00455986546398 17 137 255
0.00290749858744 17 141 255
0.00167748075871 19 143 255
0.00215392793018 30 138 214
0.00373330208526 30 136 218
0.00585498315243 20 151 255
0.00830861658918 21 149 255
0.010668474878 14 182 255
0.012394999431 17 144 255
0.0130305046414 19 124 255
0.012394999431 16 152 255
0.010668474878 13 177 255
0.00830861658918 16 143 255
0.00585498315243 17 141 255
0.00373330208526 16 147 255
0.00215392793018 19 142 255
0.00250250722566 18 152 255
0.00433747820111 19 150 255
0.00680251991709 16 150 255
0.00965323526301 16 150 255
0.012394999431 14 160 255
0.0144009347775 16 138 255
0.0151392864924 16 135 255
0.0144009347775 13 160 255
0.012394999431 13 175 255
0.00965323526301 16 141 255
0.00680251991709 16 147 255
0.00433747820111 16 143 255
0.00250250722566 19 136 255
0.00263081351481 19 150 255
0.00455986546398 19 148 255
0.00715129257136 16 150 255
0.0101481672185 16 150 255
0.0130305046414 14 150 255
0.0151392864924 14 157 255
0.0159154943092 14 155 255
0.0151392864924 14 152 255
0.0130305046414 13 170 255
0.0101481672185 16 142 255
0.00715129257136 16 146 255
0.00455986546398 16 143 255
0.00263081351481 18 141 255
0.00250250722566 19 152 255
0.00433747820111 19 151 255
0.00680251991709 15 148 255
0.00965323526301 15 149 255
0.012394999431 14 148 255
0.0144009347775 15 141 255
0.0151392864924 15 140 255
0.0144009347775 14 149 255
0.012394999431 14 155 255
0.00965323526301 15 146 255
0.00680251991709 16 147 255
0.00433747820111 16 146 255
0.00250250722566 20 141 255
0.00215392793018 19 155 255
0.00373330208526 19 151 255
0.00585498315243 15 149 255
0.00830861658918 15 150 255
0.010668474878 13 161 255
0.012394999431 11 183 255
0.0130305046414 12 180 255
0.012394999431 14 156 255
0.010668474878 15 146 255
0.00830861658918 15 149 255
0.00585498315243 16 147 255
0.00373330208526 16 148 255
0.00215392793018 20 144 255
0.00167748075871 24 152 237
0.00290749858744 25 139 255
0.00455986546398 20 148 255
0.00647075710589 19 158 255
0.00830861658918 16 152 255
0.00965323526301 16 153 255
0.0101481672185 17 150 255
0.00965323526301 17 148 255
0.00830861658918 18 146 255
0.00647075710589 18 145 255
0.00455986546398 20 144 255
0.00290749858744 19 149 255
0.00167748075871 31 133 214
0.00118210071139 24 156 231
0.00204887962545 24 144 249
0.00321328288319 19 154 255
0.00455986546398 19 155 255
0.00585498315243 16 153 255
0.00680251991709 16 153 255
0.00715129257136 16 151 255
0.00680251991709 16 151 255
0.00585498315243 18 149 255
0.00455986546398 17 152 255
0.00321328288319 19 150 255
0.00204887962545 19 156 249
0.00118210071139 31 137 209
0.000753740691637 43 153 227
0.00130642332847 43 147 236
0.00204887962545 31 143 214
0.00290749858744 31 139 220
0.00373330208526 22 148 241
0.00433747820111 22 148 242
0.00455986546398 25 139 231
0.00433747820111 25 140 230
0.00373330208526 30 131 214
0.00290749858744 30 131 214
0.00204887962545 36 133 219
0.00130642332847 36 135 215
0.000753740691637 45 148 227
0.000434870549116 43 156 222
0.000753740691637 43 151 230
0.00118210071139 31 149 206
0.00167748075871 31 144 213
0.00215392793018 22 155 231
0.00250250722566 22 155 231
0.00263081351481 25 145 221
0.00250250722566 25 145 221
0.00215392793018 30 134 209
0.00167748075871 30 134 209
0.00118210071139 36 135 215
0.000753740691637 36 136 213
0.000434870549116 45 149 226
0.000434870549116 75 104 238
0.000753740691637 67 54 226
0.00118210071139 67 53 231
0.00167748075871 50 35 214
0.00215392793018 50 36 203
0.00250250722566 26 29 219
0.00263081351481 26 28 229
0.00250250722566 17 35 229
0.00215392793018 17 35 229
0.00167748075871 29 26 222
0.00118210071139 29 27 218
0.000753740691637 58 38 223
0.000434870549116 58 39 214
0.000753740691637 72 58 219
0.00130642332847 29 26 209
0.00204887962545 29 25 215
0.00290749858744 5 55 240
0.00373330208526 5 56 235
0.00433747820111 179 64 255
0.00455986546398 179 59 255
0.00433747820111 177 69 255
0.00373330208526 177 69 255
0.00290749858744 2 58 255
0.00204887962545 2 60 253
0.00130642332847 16 41 220
0.000753740691637 16 41 216
0.00118210071139 72 57 222
0.00204887962545 29 26 209
0.00321328288319 29 25 215
0.00455986546398 5 54 244
0.00585498315243 5 55 242
0.00680251991709 179 60 255
0.00715129257136 179 59 255
0.00680251991709 177 69 255
0.00585498315243 177 67 255
0.00455986546398 2 57 255
0.00321328288319 2 60 254
0.00204887962545 16 40 221
0.00118210071139 16 41 216
0.00167748075871 70 50 220
0.00290749858744 7 50 233
0.00455986546398 7 49 240
0.00647075710589 177 65 255
0.00830861658918 177 66 255
0.00965323526301 174 74 255
0.0101481672185 174 75 255
0.00965323526301 174 84 255
0.00830861658918 174 79 255
0.00647075710589 178 64 255
0.00455986546398 178 69 255
0.00290749858744 6 56 244
0.00167748075871 6 58 239
0.00215392793018 70 49 222
0.00373330208526 7 49 237
0.00585498315243 7 48 245
0.00830861658918 177 61 255
0.010668474878 177 62 255
0.012394999431 174 75 255
0.0130305046414 174 77 255
0.012394999431 174 88 255
0.010668474878 174 81 255
0.00830861658918 178 63 255
0.00585498315243 178 68 255
0.00373330208526 6 56 247
0.00215392793018 6 57 243
0.00250250722566 57 22 217
0.00433747820111 0 62 255
0.00680251991709 0 55 255
0.00965323526301 174 72 255
0.012394999431 174 76 255
0.0144009347775 173 91 255
0.0151392864924 173 90 255
0.0144009347775 174 97 255
0.012394999431 173 87 255
0.00965323526301 175 72 255
0.00680251991709 175 79 255
0.00433747820111 1 61 255
0.00250250722566 1 66 255
0.00263081351481 57 22 217
0.00455986546398 0 62 255
0.00715129257136 0 55 255
0.0101481672185 174 73 255
0.0130305046414 175 81 255
0.0151392864924 174 100 255
0.0159154943092 174 95 255
0.0151392864924 174 102 255
0.0130305046414 173 85 255
0.0101481672185 175 71 255
0.00715129257136 175 78 255
0.00455986546398 1 61 255
0.00263081351481 1 62 255
0.00250250722566 39 24 215
0.00433747820111 179 64 255
0.00680251991709 179 60 255
0.00965323526301 174 77 255
0.012394999431 175 82 255
0.0144009347775 174 96 255
0.0151392864924 174 94 255
0.0144009347775 174 99 255
0.012394999431 174 89 255
0.00965323526301 173 80 255
0.00680251991709 173 82 255
0.00433747820111 177 66 255
0.00250250722566 177 68 255
0.00215392793018 39 24 216
0.00373330208526 179 62 255
0.00585498315243 179 61 255
0.00830861658918 174 77 255
0.010668474878 174 77 255
0.012394999431 174 90 255
0.0130305046414 174 92 255
0.012394999431 174 91 255
0.010668474878 174 90 255
0.00830861658918 173 81 255
0.00585498315243 173 81 255
0.00373330208526 177 66 255
0.00215392793018 177 67 255
0.00167748075871 54 29 221
0.00290749858744 179 58 255
0.00455986546398 179 58 255
0.00647075710589 174 74 255
0.00830861658918 174 75 255
0.00965323526301 173 87 255
0.0101481672185 174 88 255
0.00965323526301 172 92 255
0.00830861658918 172 90 255
0.00647075710589 177 70 255
0.00455986546398 177 66 255
