W Y Cr Cb
0.00680251991709 194 171 78
0.00585498315243 195 171 77
0.00455986546398 195 171 77
0.00321328288319 199 168 75
0.00204887962545 201 167 75
0.00118210071139 206 163 72
0.000753740691637 205 164 70
0.00130642332847 208 162 71
0.00204887962545 201 167 76
0.00290749858744 201 167 76
0.00373330208526 198 169 78
0.00433747820111 198 169 78
0.00455986546398 195 171 78
0.00433747820111 195 171 78
0.00373330208526 196 170 77
0.00290749858744 196 170 77
0.00204887962545 201 167 76
0.00130642332847 199 168 75
0.000753740691637 201 167 71
0.000434870549116 199 125 70
0.000753740691637 204 125 70
0.00118210071139 205 149 71
0.00167748075871 206 149 71
0.00215392793018 207 162 71
0.00250250722566 208 162 71
0.00263081351481 209 161 71
0.00250250722566 210 160 71
0.00215392793018 211 159 70
0.00167748075871 211 159 70
0.00118210071139 205 149 70
0.000753740691637 201 149 70
0.000434870549116 192 131 69
0.000434870549116 148 124 169
0.000753740691637 148 143 168
0.00118210071139 151 143 168
0.00167748075871 155 162 166
0.00215392793018 157 162 166
0.00250250722566 158 161 164
0.00263081351481 156 161 164
0.00250250722566 164 159 166
0.00215392793018 161 159 166
0.00167748075871 149 151 169
0.00118210071139 146 151 169
0.000753740691637 147 129 169
0.000434870549116 143 129 169
0.000753740691637 149 149 167
0.00130642332847 163 184 164
0.00204887962545 176 184 164
0.00290749858744 163 194 162
0.00373330208526 163 194 162
0.00433747820111 163 194 158
0.00455986546398 163 194 158
0.00433747820111 163 194 160
0.00373330208526 163 194 160
0.00290749858744 167 191 159
0.00204887962545 158 193 158
0.00130642332847 151 162 168
0.000753740691637 153 162 168
0.00118210071139 164 149 167
0.00204887962545 177 184 164
0.00321328288319 179 182 164
0.00455986546398 167 191 164
0.00585498315243 165 192 163
0.00680251991709 167 191 159
0.00715129257136 163 194 158
0.00680251991709 162 194 160
0.00585498315243 168 190 161
0.00455986546398 174 186 161
0.00321328288319 166 191 159
0.00204887962545 151 162 168
0.00118210071139 149 162 168
0.00167748075871 167 174 166
0.00290749858744 160 196 164
0.00455986546398 153 201 162
0.00647075710589 148 204 161
0.00830861658918 155 199 162
0.00965323526301 156 199 161
0.0101481672185 156 199 161
0.00965323526301 147 205 158
0.00830861658918 153 201 160
0.00647075710589 160 196 162
0.00455986546398 151 202 160
0.00290749858744 153 189 165
0.00167748075871 149 189 165
0.00215392793018 178 174 166
0.00373330208526 170 189 166
0.00585498315243 160 196 164
0.00830861658918 132 216 156
0.010668474878 146 206 160
0.012394999431 150 203 160
0.0130305046414 159 196 161
0.012394999431 142 209 156
0.010668474878 148 204 158
0.00830861658918 161 195 162
0.00585498315243 155 199 161
0.00373330208526 158 189 165
0.00215392793018 151 189 165
0.00250250722566 173 178 165
0.00433747820111 167 191 168
0.00680251991709 160 196 166
0.00965323526301 157 198 157
0.012394999431 129 218 151
0.0144009347775 152 201 157
0.0151392864924 146 206 156
0.0144009347775 138 211 157
0.012394999431 142 209 158
0.00965323526301 149 204 165
0.00680251991709 144 207 164
0.00433747820111 153 201 162
0.00250250722566 150 203 161
0.00263081351481 170 178 165
0.00455986546398 158 197 166
0.00715129257136 155 199 165
0.0101481672185 166 191 160
0.0130305046414 170 189 160
0.0151392864924 133 215 152
0.0159154943092 154 200 157
0.0151392864924 139 211 157
0.0130305046414 152 201 160
0.0101481672185 152 201 166
0.00715129257136 147 205 165
0.00455986546398 160 196 164
0.00263081351481 158 197 163
0.00250250722566 168 172 167
0.00433747820111 160 196 168
0.00680251991709 166 191 170
0.00965323526301 149 204 157
0.012394999431 173 186 163
0.0144009347775 155 199 158
0.0151392864924 146 206 157
0.0144009347775 144 207 158
0.012394999431 122 223 153
0.00965323526301 150 203 164
0.00680251991709 148 204 164
0.00433747820111 157 198 165
0.00250250722566 148 204 162
0.00215392793018 164 172 167
0.00373330208526 162 194 169
0.00585498315243 162 194 169
0.00830861658918 138 211 155
0.010668474878 157 198 160
0.012394999431 173 186 163
0.0130305046414 149 204 157
0.012394999431 129 218 155
0.010668474878 138 211 157
0.00830861658918 137 212 160
0.00585498315243 154 200 165
0.00373330208526 157 198 165
0.00215392793018 147 205 162
0.00167748075871 155 151 171
0.00290749858744 168 190 168
0.00455986546398 179 182 170
0.00647075710589 147 205 161
0.00830861658918 125 221 156
0.00965323526301 165 192 165
0.0101481672185 149 204 161
0.00965323526301 123 222 158
0.00830861658918 146 206 163
0.00647075710589 166 191 166
0.00455986546398 147 205 161
0.00290749858744 163 194 165
0.00167748075871 158 197 164
0.00118210071139 153 151 171
0.00204887962545 164 193 167
0.00321328288319 169 189 168
0.00455986546398 155 199 163
0.00585498315243 142 209 160
0.00680251991709 155 199 162
0.00715129257136 149 204 161
0.00680251991709 147 205 164
0.00585498315243 152 201 165
0.00455986546398 168 190 166
0.00321328288319 151 202 162
0.00204887962545 161 195 165
0.00118210071139 154 200 162
0.000753740691637 146 128 177
0.00130642332847 153 149 175
0.00204887962545 153 149 175
0.00290749858744 151 200 166
0.00373330208526 162 194 167
0.00433747820111 164 193 170
0.00455986546398 155 199 167
0.00433747820111 161 195 168
0.00373330208526 167 191 169
0.00290749858744 165 192 165
0.00204887962545 163 194 165
0.00130642332847 157 174 167
0.000753740691637 146 174 167
0.000434870549116 140 128 177
0.000753740691637 143 149 175
0.00118210071139 147 149 175
0.00167748075871 147 200 166
0.00215392793018 169 189 169
0.00250250722566 165 192 170
0.00263081351481 155 199 167
0.00250250722566 149 204 165
0.00215392793018 146 206 164
0.00167748075871 158 197 164
0.00118210071139 157 198 164
0.000753740691637 148 174 167
0.000434870549116 140 174 167
0.000434870549116 185 96 80
0.000753740691637 187 96 80
0.00118210071139 187 120 79
0.00167748075871 191 120 79
0.00215392793018 193 142 77
0.00250250722566 205 142 77
0.00263081351481 208 162 79
0.00250250722566 205 164 79
0.00215392793018 205 164 81
0.00167748075871 204 164 81
0.00118210071139 205 164 79
0.000753740691637 206 163 79
0.000434870549116 204 157 79
0.000753740691637 190 96 80
0.00130642332847 196 96 80
0.00204887962545 196 120 79
0.00290749858744 199 120 79
0.00373330208526 203 142 77
0.00433747820111 208 142 77
0.00455986546398 205 164 78
0.00433747820111 205 164 79
0.00373330208526 209 161 82
0.00290749858744 209 161 82
0.00204887962545 210 160 81
0.00130642332847 210 160 81
0.000753740691637 211 157 79
0.00118210071139 196 127 80
0.00204887962545 196 127 80
0.00321328288319 201 159 78
0.00455986546398 208 159 78
0.00585498315243 204 164 79
0.00680251991709 201 167 78
0.00715129257136 192 173 80
0.00680251991709 193 172 80
0.00585498315243 191 174 82
0.00455986546398 198 169 83
0.00321328288319 202 166 83
0.00204887962545 199 168 82
0.00118210071139 206 163 81
0.00167748075871 196 127 80
0.00290749858744 199 127 80
0.00455986546398 206 159 78
0.00647075710589 210 159 78
0.00830861658918 204 164 79
0.00965323526301 202 166 79
0.0101481672185 194 171 81
0.00965323526301 194 171 80
0.00830861658918 191 174 81
0.00647075710589 194 171 82
0.00455986546398 199 168 82
0.00290749858744 197 169 82
0.00167748075871 205 164 81
0.00215392793018 196 162 79
0.00373330208526 207 162 79
0.00585498315243 196 170 82
0.00830861658918 197 169 83
0.010668474878 197 169 83
0.012394999431 197 169 83
0.0130305046414 193 172 83
0.012394999431 192 173 82
0.010668474878 193 172 82
0.00830861658918 192 173 82
0.00585498315243 196 170 82
0.00373330208526 195 171 82
0.00215392793018 200 167 83
0.00250250722566 206 162 79
0.00433747820111 212 159 79
0.00680251991709 198 169 83
0.00965323526301 198 169 83
0.012394999431 197 169 83
0.0144009347775 197 169 83
0.0151392864924 193 172 83
0.0144009347775 192 173 82
0.012394999431 192 173 82
0.00965323526301 193 172 82
0.00680251991709 195 171 82
0.00433747820111 196 170 82
0.00250250722566 200 167 83
0.00263081351481 205 164 79
0.00455986546398 206 163 79
0.00715129257136 194 171 83
0.0101481672185 195 171 83
0.0130305046414 192 173 86
0.0151392864924 192 173 86
0.0159154943092 190 174 85
0.0151392864924 190 174 85
0.0130305046414 192 173 83
0.0101481672185 193 172 83
0.00715129257136 196 170 84
0.00455986546398 197 169 84
0.00263081351481 204 164 81
0.00250250722566 208 162 81
0.00433747820111 206 163 80
0.00680251991709 194 171 83
0.00965323526301 191 174 83
0.012394999431 190 174 86
0.0144009347775 192 173 86
0.0151392864924 190 174 85
0.0144009347775 190 174 85
0.012394999431 192 173 83
0.00965323526301 192 173 83
0.00680251991709 195 171 84
0.00433747820111 197 169 85
0.00250250722566 203 165 81
0.00215392793018 207 162 82
0.00373330208526 207 162 82
0.00585498315243 200 167 84
0.00830861658918 196 170 83
0.010668474878 193 172 89
0.012394999431 194 171 89
0.0130305046414 192 173 89
0.012394999431 192 173 89
0.010668474878 194 171 88
0.00830861658918 194 171 88
0.00585498315243 200 167 86
0.00373330208526 202 166 86
0.00215392793018 206 153 81
0.00167748075871 205 164 82
0.00290749858744 207 162 82
0.00455986546398 200 167 84
0.00647075710589 201 167 84
0.00830861658918 196 170 89
0.00965323526301 195 171 89
0.0101481672185 194 171 90
0.00965323526301 193 172 89
0.00830861658918 195 171 88
0.00647075710589 195 171 88
0.00455986546398 200 167 86
0.00290749858744 198 169 86
0.00167748075871 200 153 81
0.00118210071139 211 153 80
0.00204887962545 212 153 80
0.00321328288319 209 161 81
0.00455986546398 211 159 81
0.00585498315243 204 164 89
0.00680251991709 203 165 88
0.00715129257136 204 164 89
0.00680251991709 204 164 89
0.00585498315243 207 162 85
0.00455986546398 203 165 84
0.00321328288319 205 159 82
0.00204887962545 203 159 82
0.00118210071139 196 121 82
0.000753740691637 206 153 80
0.00130642332847 208 153 80
0.00204887962545 208 162 81
0.00290749858744 210 160 81
0.00373330208526 204 164 89
0.00433747820111 204 164 89
0.00455986546398 203 165 88
0.00433747820111 203 165 88
0.00373330208526 205 164 85
0.00290749858744 199 168 83
0.00204887962545 198 159 82
0.00130642332847 193 159 82
0.000753740691637 189 121 82
0.000434870549116 201 120 81
0.000753740691637 206 120 81
0.00118210071139 206 134 80
0.00167748075871 207 134 80
0.00215392793018 210 151 82
0.00250250722566 208 151 82
0.00263081351481 205 143 82
0.00250250722566 203 143 82
0.00215392793018 198 129 83
0.00167748075871 193 129 83
0.00118210071139 193 118 83
0.000753740691637 191 118 83
0.000434870549116 186 84 82
0.000434870549116 185 77 71
0.000753740691637 187 85 69
0.00118210071139 189 85 69
0.00167748075871 191 103 69
0.00215392793018 191 103 69
0.00250250722566 192 109 69
0.00263081351481 192 109 69
0.00250250722566 192 113 70
0.00215392793018 191 113 70
0.00167748075871 191 115 70
0.00118210071139 192 115 70
0.000753740691637 192 107 72
0.000434870549116 191 107 72
0.000753740691637 186 100 70
0.00130642332847 187 121 69
0.00204887962545 192 121 69
0.00290749858744 198 149 69
0.00373330208526 201 149 69
0.00433747820111 204 161 68
0.00455986546398 205 161 68
0.00433747820111 204 164 68
0.00373330208526 203 165 68
0.00290749858744 204 164 68
0.00204887962545 201 166 68
0.00130642332847 198 149 70
0.000753740691637 194 149 70
0.00118210071139 192 100 70
0.00204887962545 196 121 69
0.00321328288319 203 121 69
0.00455986546398 204 149 69
0.00585498315243 206 149 69
0.00680251991709 210 160 68
0.00715129257136 211 159 68
0.00680251991709 209 161 69
0.00585498315243 207 162 69
0.00455986546398 206 163 69
0.00321328288319 205 164 68
0.00204887962545 206 149 70
0.00118210071139 203 149 70
0.00167748075871 201 132 71
0.00290749858744 206 163 70
0.00455986546398 210 160 71
0.00647075710589 200 167 75
0.00830861658918 201 167 76
0.00965323526301 198 169 76
0.0101481672185 198 169 76
0.00965323526301 190 174 76
0.00830861658918 196 170 77
0.00647075710589 199 168 77
0.00455986546398 193 172 76
0.00290749858744 202 166 73
0.00167748075871 197 169 73
0.00215392793018 206 132 71
0.00373330208526 210 160 71
0.00585498315243 210 160 71
0.00830861658918 198 169 75
0.010668474878 196 170 74
0.012394999431 191 174 75
0.0130305046414 192 173 75
0.012394999431 193 172 76
0.010668474878 195 171 77
0.00830861658918 198 169 76
0.00585498315243 198 169 76
0.00373330208526 202 166 74
0.00215392793018 200 167 73
0.00250250722566 209 161 70
0.00433747820111 198 169 78
0.00680251991709 198 169 77
0.00965323526301 190 174 79
0.012394999431 185 178 77
0.0144009347775 186 177 77
0.0151392864924 190 174 78
0.0144009347775 188 176 78
0.012394999431 186 177 77
0.00965323526301 189 175 76
0.00680251991709 192 173 77
0.00433747820111 198 169 77
0.00250250722566 198 169 77
0.00263081351481 211 159 70
0.00455986546398 198 169 77
0.00715129257136 197 169 77
0.0101481672185 190 174 79
0.0130305046414 189 175 78
0.0151392864924 187 176 77
0.0159154943092 183 179 76
0.0151392864924 192 173 78
0.0130305046414 188 176 78
0.0101481672185 190 174 77
0.00715129257136 196 170 78
0.00455986546398 199 168 77
0.00263081351481 198 169 77
0.00250250722566 210 160 74
0.00433747820111 198 169 77
0.00680251991709 197 169 77
0.00965323526301 191 174 81
0.012394999431 191 174 81
0.0144009347775 187 176 79
0.0151392864924 189 175 79
0.0144009347775 187 176 78
0.012394999431 187 176 78
0.00965323526301 189 175 78
0.00680251991709 191 174 79
0.00433747820111 200 167 77
0.00250250722566 198 169 77
0.00215392793018 207 162 74
0.00373330208526 198 169 78
0.00585498315243 196 170 77
0.00830861658918 191 174 81
0.010668474878 191 174 81
0.012394999431 190 174 80
0.0130305046414 192 173 80
0.012394999431 191 174 79
0.010668474878 187 176 78
0.00830861658918 189 175 78
0.00585498315243 191 174 79
0.00373330208526 200 167 77
0.00215392793018 198 169 77
0.00167748075871 208 162 72
0.00290749858744 202 166 77
0.00455986546398 201 167 77
0.00647075710589 193 172 79
0.00830861658918 192 173 79
0.00965323526301 194 171 78
0.0101481672185 193 172 78
0.00965323526301 193 172 76
0.00830861658918 191 174 76
0.00647075710589 195 171 74
0.00455986546398 198 169 75
0.00290749858744 204 164 74
0.00167748075871 202 166 74
0.00118210071139 206 163 71
0.00204887962545 202 166 77
0.00321328288319 204 164 78
0.00455986546398 194 171 79
0.00585498315243 193 172 79
0.00680251991709 195 171 78
0.00715129257136 197 169 79
0.00680251991709 190 174 76
0.00585498315243 191 174 76
0.00455986546398 196 170 74
0.00321328288319 198 169 75
0.00204887962545 204 164 74
0.00118210071139 199 168 73
0.000753740691637 206 130 70
0.00130642332847 213 158 70
0.00204887962545 213 158 70
0.00290749858744 201 167 76
0.00373330208526 201 167 76
0.00433747820111 200 167 74
0.00455986546398 200 167 74
0.00433747820111 201 167 73
0.00373330208526 203 165 73
0.00290749858744 208 162 72
0.00204887962545 206 163 70
0.00130642332847 208 144 69
0.000753740691637 200 144 69
0.000434870549116 199 130 70
0.000753740691637 206 159 70
0.00118210071139 210 159 70
0.00167748075871 201 167 76
0.00215392793018 202 166 76
0.00250250722566 203 165 75
0.00263081351481 204 164 75
0.00250250722566 205 164 74
0.00215392793018 203 165 73
0.00167748075871 207 162 71
0.00118210071139 202 166 70
0.000753740691637 198 144 69
0.000434870549116 193 144 69
0.000434870549116 184 97 72
0.000753740691637 186 107 72
0.00118210071139 186 107 72
0.00167748075871 186 114 71
0.00215392793018 187 114 71
0.00250250722566 191 139 71
0.00263081351481 196 139 71
0.00250250722566 199 162 69
0.00215392793018 204 162 69
0.00167748075871 200 167 69
0.00118210071139 200 167 69
0.000753740691637 204 164 67
0.000434870549116 204 164 67
0.000753740691637 189 97 72
0.00130642332847 190 107 72
0.00204887962545 192 107 72
0.00290749858744 194 114 71
0.00373330208526 194 114 71
0.00433747820111 200 139 71
0.00455986546398 205 139 71
0.00433747820111 207 162 69
0.00373330208526 209 161 69
0.00290749858744 204 164 70
0.00204887962545 204 164 70
0.00130642332847 208 162 68
0.000753740691637 206 163 68
0.00118210071139 193 122 71
0.00204887962545 196 138 71
0.00321328288319 199 138 71
0.00455986546398 204 154 71
0.00585498315243 206 154 71
0.00680251991709 201 167 74
0.00715129257136 201 167 74
0.00680251991709 197 169 76
0.00585498315243 197 169 76
0.00455986546398 194 171 77
0.00321328288319 195 171 77
0.00204887962545 197 169 76
0.00118210071139 197 169 76
0.00167748075871 193 122 71
0.00290749858744 199 138 71
0.00455986546398 203 138 71
0.00647075710589 208 154 71
0.00830861658918 211 154 71
0.00965323526301 203 165 74
0.0101481672185 202 166 74
0.00965323526301 198 169 76
0.00830861658918 198 169 76
0.00647075710589 195 171 77
0.00455986546398 195 171 77
0.00290749858744 197 169 76
0.00167748075871 197 169 76
0.00215392793018 208 160 68
0.00373330208526 202 166 72
0.00585498315243 203 165 72
0.00830861658918 200 167 76
0.010668474878 200 167 76
0.012394999431 194 171 79
0.0130305046414 194 171 79
0.012394999431 192 173 79
0.010668474878 192 173 79
0.00830861658918 192 173 78
0.00585498315243 193 172 78
0.00373330208526 196 170 78
0.00215392793018 197 169 78
0.00250250722566 210 160 68
0.00433747820111 205 164 73
0.00680251991709 206 163 73
0.00965323526301 201 167 77
0.012394999431 201 167 76
0.0144009347775 194 171 79
0.0151392864924 194 171 79
0.0144009347775 190 174 79
0.012394999431 190 174 79
0.00965323526301 190 174 77
0.00680251991709 189 175 77
0.00433747820111 192 173 78
0.00250250722566 195 171 78
0.00263081351481 204 164 71
0.00455986546398 200 167 73
0.00715129257136 200 167 73
0.0101481672185 195 171 78
0.0130305046414 194 171 78
0.0151392864924 189 175 81
0.0159154943092 188 176 80
0.0151392864924 187 176 81
0.0130305046414 187 176 81
0.0101481672185 189 175 78
0.00715129257136 189 175 78
0.00455986546398 192 173 78
0.00263081351481 195 171 78
0.00250250722566 205 164 71
0.00433747820111 200 167 73
0.00680251991709 199 168 73
0.00965323526301 195 171 78
0.012394999431 192 173 78
0.0144009347775 188 176 80
0.0151392864924 187 176 80
0.0144009347775 187 176 81
0.012394999431 189 175 81
0.00965323526301 190 174 79
0.00680251991709 192 173 79
0.00433747820111 196 170 78
0.00250250722566 197 169 78
0.00215392793018 201 167 73
0.00373330208526 198 169 74
0.00585498315243 196 170 74
0.00830861658918 194 171 78
0.010668474878 193 172 78
0.012394999431 191 174 78
0.0130305046414 191 174 78
0.012394999431 195 171 78
0.010668474878 195 171 78
0.00830861658918 203 165 74
0.00585498315243 202 166 74
0.00373330208526 206 163 72
0.00215392793018 204 164 70
0.00167748075871 201 167 72
0.00290749858744 197 169 74
0.00455986546398 196 170 74
0.00647075710589 194 171 78
0.00830861658918 194 171 78
0.00965323526301 193 172 78
0.0101481672185 194 171 79
0.00965323526301 197 169 78
0.00830861658918 197 169 78
0.00647075710589 201 167 74
0.00455986546398 198 169 73
0.00290749858744 201 167 70
0.00167748075871 199 168 70
0.00118210071139 206 163 71
0.00204887962545 201 167 73
0.00321328288319 200 167 73
0.00455986546398 198 169 76
0.00585498315243 199 168 76
0.00680251991709 206 163 72
0.00715129257136 206 163 72
0.00680251991709 207 162 69
0.00585498315243 205 164 69
0.00455986546398 201 144 70
0.00321328288319 198 144 70
0.00204887962545 195 131 69
0.00118210071139 195 131 69
0.000753740691637 203 165 70
0.00130642332847 198 169 72
0.00204887962545 197 169 72
0.00290749858744 195 171 76
0.00373330208526 195 171 76
0.00433747820111 203 165 70
0.00455986546398 203 165 70
0.00433747820111 204 164 69
0.00373330208526 199 164 69
0.00290749858744 197 144 70
0.00204887962545 194 144 70
0.00130642332847 191 131 69
0.000753740691637 190 131 69
0.000434870549116 203 149 70
0.000753740691637 203 151 69
0.00118210071139 201 151 69
0.00167748075871 200 138 70
0.00215392793018 199 138 70
0.00250250722566 198 120 70
0.00263081351481 190 120 70
0.00250250722566 189 112 70
0.00215392793018 186 112 70
0.00167748075871 185 102 71
0.00118210071139 187 102 71
0.000753740691637 186 97 70
0.000434870549116 185 97 70
0.000434870549116 186 86 72
0.000753740691637 186 86 72
0.00118210071139 182 85 71
0.00167748075871 187 85 71
0.00215392793018 190 104 70
0.00250250722566 191 104 70
0.00263081351481 198 119 69
0.00250250722566 200 119 69
0.00215392793018 200 138 69
0.00167748075871 199 138 69
0.00118210071139 197 129 68
0.000753740691637 196 129 68
0.000434870549116 193 112 70
0.000753740691637 190 107 70
0.00130642332847 193 107 70
0.00204887962545 189 125 69
0.00290749858744 199 125 69
0.00373330208526 191 160 68
0.00433747820111 218 154 69
0.00455986546398 203 165 73
0.00433747820111 200 167 72
0.00373330208526 197 169 73
0.00290749858744 195 171 72
0.00204887962545 196 170 71
0.00130642332847 196 170 70
0.000753740691637 196 149 71
0.00118210071139 191 107 70
0.00204887962545 194 107 70
0.00321328288319 197 125 69
0.00455986546398 205 125 69
0.00585498315243 216 156 69
0.00680251991709 211 159 68
0.00715129257136 191 174 69
0.00680251991709 200 167 72
0.00585498315243 193 172 72
0.00455986546398 211 159 76
0.00321328288319 206 163 73
0.00204887962545 203 165 73
0.00118210071139 205 149 71
0.00167748075871 200 137 70
0.00290749858744 204 137 70
0.00455986546398 208 162 69
0.00647075710589 212 159 69
0.00830861658918 201 167 77
0.00965323526301 189 175 73
0.0101481672185 208 162 79
0.00965323526301 202 166 77
0.00830861658918 189 175 76
0.00647075710589 196 170 77
0.00455986546398 205 164 79
0.00290749858744 202 166 78
0.00167748075871 207 162 74
0.00215392793018 201 137 70
0.00373330208526 205 137 70
0.00585498315243 209 161 69
0.00830861658918 210 160 69
0.010668474878 176 184 70
0.012394999431 202 166 77
0.0130305046414 215 157 81
0.012394999431 195 171 76
0.010668474878 176 184 73
0.00830861658918 200 167 78
0.00585498315243 202 166 78
0.00373330208526 198 169 77
0.00215392793018 208 162 74
0.00250250722566 203 165 72
0.00433747820111 204 164 72
0.00680251991709 196 170 77
0.00965323526301 196 170 77
0.012394999431 185 178 77
0.0144009347775 201 167 81
0.0151392864924 202 166 82
0.0144009347775 185 178 77
0.012394999431 176 184 74
0.00965323526301 200 167 79
0.00680251991709 197 169 78
0.00433747820111 200 167 78
0.00250250722566 210 160 77
0.00263081351481 204 164 72
0.00455986546398 206 163 72
0.00715129257136 196 170 77
0.0101481672185 196 170 77
0.0130305046414 192 173 79
0.0151392864924 187 176 78
0.0159154943092 188 176 78
0.0151392864924 190 174 79
0.0130305046414 179 182 75
0.0101481672185 199 168 79
0.00715129257136 198 169 78
0.00455986546398 200 167 78
0.00263081351481 207 162 76
0.00250250722566 205 164 70
0.00433747820111 206 163 70
0.00680251991709 195 171 78
0.00965323526301 195 171 78
0.012394999431 192 173 80
0.0144009347775 197 169 81
0.0151392864924 199 168 81
0.0144009347775 192 173 79
0.012394999431 189 175 78
0.00965323526301 196 170 79
0.00680251991709 198 169 77
0.00433747820111 198 169 78
0.00250250722566 213 158 72
0.00215392793018 203 165 70
0.00373330208526 206 163 70
0.00585498315243 195 171 78
0.00830861658918 194 171 78
0.010668474878 183 179 78
0.012394999431 168 190 74
0.0130305046414 170 189 74
0.012394999431 187 176 78
0.010668474878 196 170 79
0.00830861658918 193 172 79
0.00585498315243 198 169 77
0.00373330208526 197 169 77
0.00215392793018 210 160 72
0.00167748075871 205 151 67
0.00290749858744 224 150 67
0.00455986546398 209 161 70
0.00647075710589 202 166 69
0.00830861658918 197 169 75
0.00965323526301 196 170 75
0.0101481672185 199 168 75
0.00965323526301 200 167 76
0.00830861658918 204 164 74
0.00647075710589 204 164 75
0.00455986546398 210 160 72
0.00290749858744 206 163 72
0.00167748075871 201 136 72
0.00118210071139 199 151 67
0.00204887962545 217 151 67
0.00321328288319 205 164 69
0.00455986546398 204 164 69
0.00585498315243 196 170 75
0.00680251991709 196 170 75
0.00715129257136 198 169 75
0.00680251991709 198 169 75
0.00585498315243 202 166 74
0.00455986546398 200 167 73
0.00321328288319 206 163 71
0.00204887962545 198 164 71
0.00118210071139 196 136 72
0.000753740691637 194 109 70
0.00130642332847 203 109 70
0.00204887962545 199 135 69
0.00290749858744 205 135 69
0.00373330208526 204 154 70
0.00433747820111 205 154 70
0.00455986546398 204 147 72
0.00433747820111 203 147 72
0.00373330208526 201 137 73
0.00290749858744 201 137 73
0.00204887962545 200 127 74
0.00130642332847 196 127 74
0.000753740691637 192 105 73
0.000434870549116 189 109 70
0.000753740691637 197 109 70
0.00118210071139 191 135 69
0.00167748075871 198 135 69
0.00215392793018 194 154 70
0.00250250722566 194 154 70
0.00263081351481 194 147 72
0.00250250722566 194 147 72
0.00215392793018 196 137 73
0.00167748075871 196 137 73
0.00118210071139 196 127 74
0.000753740691637 194 127 74
0.000434870549116 191 105 73
0.000434870549116 203 84 120
0.000753740691637 207 107 118
0.00118210071139 212 107 118
0.00167748075871 205 121 117
0.00215392793018 194 121 117
0.00250250722566 214 132 117
0.00263081351481 224 132 117
0.00250250722566 218 136 117
0.00215392793018 218 136 117
0.00167748075871 219 130 117
0.00118210071139 215 130 117
0.000753740691637 210 115 117
0.000434870549116 201 115 117
0.000753740691637 201 105 121
0.00130642332847 206 130 118
0.00204887962545 212 130 118
0.00290749858744 208 151 117
0.00373330208526 203 151 117
0.00433747820111 210 160 118
0.00455986546398 214 157 119
0.00433747820111 207 162 120
0.00373330208526 207 162 120
0.00290749858744 217 155 117
0.00204887962545 213 157 117
0.00130642332847 207 137 116
0.000753740691637 203 137 116
0.00118210071139 204 105 121
0.00204887962545 206 130 118
0.00321328288319 212 130 118
0.00455986546398 212 151 117
0.00585498315243 210 151 117
0.00680251991709 213 158 119
0.00715129257136 214 157 119
0.00680251991709 207 162 120
0.00585498315243 209 161 120
0.00455986546398 217 155 117
0.00321328288319 214 157 117
0.00204887962545 208 137 116
0.00118210071139 203 137 116
0.00167748075871 204 109 121
0.00290749858744 207 147 117
0.00455986546398 214 147 117
0.00647075710589 210 160 120
0.00830861658918 209 161 120
0.00965323526301 205 164 123
0.0101481672185 204 164 123
0.00965323526301 198 169 122
0.00830861658918 202 166 123
0.00647075710589 211 159 119
0.00455986546398 207 162 118
0.00290749858744 212 151 116
0.00167748075871 207 151 116
0.00215392793018 206 109 121
0.00373330208526 211 147 117
0.00585498315243 219 147 117
0.00830861658918 213 158 121
0.010668474878 212 159 121
0.012394999431 204 164 123
0.0130305046414 203 165 122
0.012394999431 195 171 122
0.010668474878 200 167 123
0.00830861658918 211 159 120
0.00585498315243 208 162 118
0.00373330208526 215 151 116
0.00215392793018 211 151 116
0.00250250722566 210 121 121
0.00433747820111 212 159 117
0.00680251991709 216 156 119
0.00965323526301 206 163 123
0.012394999431 203 165 122
0.0144009347775 193 172 123
0.0151392864924 194 171 123
0.0144009347775 189 175 122
0.012394999431 196 170 124
0.00965323526301 206 163 122
0.00680251991709 201 167 121
0.00433747820111 214 157 117
0.00250250722566 210 160 116
0.00263081351481 210 121 121
0.00455986546398 212 159 117
0.00715129257136 216 156 119
0.0101481672185 205 164 123
0.0130305046414 200 167 121
0.0151392864924 187 176 121
0.0159154943092 191 174 122
0.0151392864924 186 177 121
0.0130305046414 198 169 124
0.0101481672185 207 162 122
0.00715129257136 202 166 121
0.00455986546398 214 157 117
0.00263081351481 213 158 117
0.00250250722566 211 127 119
0.00433747820111 210 160 118
0.00680251991709 213 158 119
0.00965323526301 203 165 122
0.012394999431 199 168 122
0.0144009347775 190 174 121
0.0151392864924 191 174 122
0.0144009347775 188 176 121
0.012394999431 195 171 122
0.00965323526301 201 167 124
0.00680251991709 200 167 123
0.00433747820111 209 161 120
0.00250250722566 208 162 120
0.00215392793018 212 127 119
0.00373330208526 212 159 118
0.00585498315243 212 159 119
0.00830861658918 203 165 122
0.010668474878 203 165 122
0.012394999431 194 171 122
0.0130305046414 193 172 122
0.012394999431 193 172 122
0.010668474878 194 171 122
0.00830861658918 200 167 124
0.00585498315243 200 167 124
0.00373330208526 209 161 120
0.00215392793018 209 161 120
0.00167748075871 212 120 119
0.00290749858744 214 157 119
0.00455986546398 214 157 119
0.00647075710589 205 164 123
0.00830861658918 204 164 123
0.00965323526301 196 170 123
0.0101481672185 195 171 123
0.00965323526301 193 172 124
0.00830861658918 195 171 124
0.00647075710589 207 162 119
