W R G B
0.00290749858744 255 198 196
0.00167748075871 255 196 194
0.00118210071139 202 222 197
0.00204887962545 255 193 194
0.00321328288319 255 194 195
0.00455986546398 255 179 194
0.00585498315243 255 176 191
0.00680251991709 255 172 191
0.00715129257136 255 172 191
0.00680251991709 255 169 192
0.00585498315243 255 164 187
0.00455986546398 255 183 189
0.00321328288319 255 189 195
0.00204887962545 255 198 196
0.00118210071139 255 195 193
0.000753740691637 183 231 197
0.00130642332847 229 206 193
0.00204887962545 231 208 195
0.00290749858744 255 189 190
0.00373330208526 255 191 192
0.00433747820111 255 185 193
0.00455986546398 255 187 195
0.00433747820111 255 182 194
0.00373330208526 255 177 189
0.00290749858744 255 191 190
0.00204887962545 255 197 196
0.00130642332847 254 208 196
0.000753740691637 251 205 193
0.000434870549116 177 225 191
0.000753740691637 226 203 190
0.00118210071139 228 205 192
0.00167748075871 255 188 189
0.00215392793018 255 190 191
0.00250250722566 255 183 191
0.00263081351481 255 186 194
0.00250250722566 255 181 193
0.00215392793018 255 180 192
0.00167748075871 255 192 191
0.00118210071139 255 192 191
0.000753740691637 249 203 191
0.000434870549116 247 201 189
0.000434870549116 173 213 206
0.000753740691637 220 181 196
0.00118210071139 233 194 209
0.00167748075871 255 192 222
0.00215392793018 255 187 217
0.00250250722566 245 185 205
0.00263081351481 238 178 198
0.00250250722566 221 188 201
0.00215392793018 220 187 200
0.00167748075871 192 200 202
0.00118210071139 192 200 202
0.000753740691637 166 209 204
0.000434870549116 164 207 202
0.000753740691637 172 212 205
0.00130642332847 226 187 202
0.00204887962545 246 207 222
0.00290749858744 255 198 228
0.00373330208526 255 190 220
0.00433747820111 253 193 213
0.00455986546398 245 185 205
0.00433747820111 232 199 212
0.00373330208526 232 199 212
0.00290749858744 197 205 207
0.00204887962545 194 202 204
0.00130642332847 167 210 205
0.000753740691637 163 206 201
0.00118210071139 203 195 202
0.00204887962545 255 178 215
0.00321328288319 255 182 219
0.00455986546398 255 157 206
0.00585498315243 255 166 215
0.00680251991709 255 166 213
0.00715129257136 255 165 212
0.00680251991709 255 179 221
0.00585498315243 255 178 220
0.00455986546398 255 186 213
0.00321328288319 255 182 209
0.00204887962545 217 195 209
0.00118210071139 208 186 200
0.00167748075871 218 210 217
0.00290749858744 255 185 222
0.00455986546398 255 181 218
0.00647075710589 255 155 204
0.00830861658918 255 149 198
0.00965323526301 255 161 208
0.0101481672185 255 164 211
0.00965323526301 255 172 214
0.00830861658918 255 171 213
0.00647075710589 255 185 212
0.00455986546398 255 190 217
0.00290749858744 225 203 217
0.00167748075871 212 190 204
0.00215392793018 255 205 230
0.00373330208526 255 169 215
0.00585498315243 255 163 209
0.00830861658918 255 149 199
0.010668474878 255 147 197
0.012394999431 255 150 202
0.0130305046414 255 149 201
0.012394999431 255 147 196
0.010668474878 255 148 197
0.00830861658918 255 162 208
0.00585498315243 255 167 213
0.00373330208526 255 180 218
0.00215392793018 255 171 209
0.00250250722566 252 193 218
0.00433747820111 255 153 199
0.00680251991709 255 150 196
0.00965323526301 255 139 189
0.012394999431 255 147 197
0.0144009347775 255 150 202
0.0151392864924 255 146 198
0.0144009347775 255 150 199
0.012394999431 255 151 200
0.00965323526301 255 164 210
0.00680251991709 255 166 212
0.00433747820111 255 180 218
0.00250250722566 255 175 213
0.00263081351481 255 179 211
0.00455986546398 255 156 204
0.00715129257136 255 158 206
0.0101481672185 255 156 204
0.0130305046414 255 154 202
0.0151392864924 255 151 200
0.0159154943092 255 149 198
0.0151392864924 255 148 198
0.0130305046414 255 156 206
0.0101481672185 255 156 208
0.00715129257136 255 157 209
0.00455986546398 255 170 215
0.00263081351481 255 165 210
0.00250250722566 255 180 212
0.00433747820111 255 168 216
0.00680251991709 255 170 218
0.00965323526301 255 175 223
0.012394999431 255 164 212
0.0144009347775 255 153 202
0.0151392864924 255 160 209
0.0144009347775 255 149 199
0.012394999431 255 159 209
0.00965323526301 255 156 208
0.00680251991709 255 154 206
0.00433747820111 255 170 215
0.00250250722566 255 168 213
0.00215392793018 240 198 217
0.00373330208526 255 159 203
0.00585498315243 255 175 219
0.00830861658918 255 161 207
0.010668474878 255 167 213
0.012394999431 255 148 195
0.0130305046414 255 140 187
0.012394999431 255 151 201
0.010668474878 255 161 211
0.00830861658918 255 161 210
0.00585498315243 255 159 208
0.00373330208526 255 178 219
0.00215392793018 255 172 213
0.00167748075871 252 210 229
0.00290749858744 255 162 206
0.00455986546398 255 162 206
0.00647075710589 255 161 207
0.00830861658918 255 161 207
0.00965323526301 255 158 205
0.0101481672185 255 143 190
0.00965323526301 255 152 202
0.00830861658918 255 159 209
0.00647075710589 255 163 212
0.00455986546398 255 163 212
0.00290749858744 255 176 217
0.00167748075871 255 170 211
0.00118210071139 195 213 218
0.00204887962545 249 183 210
0.00321328288319 255 190 217
0.00455986546398 255 179 222
0.00585498315243 255 180 223
0.00680251991709 255 181 228
0.00715129257136 255 169 216
0.00680251991709 255 165 214
0.00585498315243 255 167 216
0.00455986546398 255 179 221
0.00321328288319 255 177 219
0.00204887962545 238 191 216
0.00118210071139 231 184 209
0.000753740691637 184 202 207
0.00130642332847 243 177 204
0.00204887962545 254 188 215
0.00290749858744 255 174 217
0.00373330208526 255 186 229
0.00433747820111 255 175 222
0.00455986546398 255 168 215
0.00433747820111 255 165 214
0.00373330208526 255 164 213
0.00290749858744 255 170 212
0.00204887962545 255 169 211
0.00130642332847 233 186 211
0.000753740691637 229 182 207
0.000434870549116 138 209 201
0.000753740691637 180 202 208
0.00118210071139 182 204 210
0.00167748075871 242 189 220
0.00215392793018 247 194 225
0.00250250722566 252 190 222
0.00263081351481 253 191 223
0.00250250722566 236 190 217
0.00215392793018 230 184 211
0.00167748075871 204 195 209
0.00118210071139 202 193 207
0.000753740691637 167 206 206
0.000434870549116 165 204 204
0.000434870549116 255 154 177
0.000753740691637 255 115 154
0.00118210071139 255 106 145
0.00167748075871 255 83 124
0.00215392793018 255 71 112
0.00250250722566 255 67 117
0.00263081351481 255 56 106
0.00250250722566 255 54 100
0.00215392793018 255 54 100
0.00167748075871 255 57 96
0.00118210071139 255 55 94
0.000753740691637 255 52 85
0.000434870549116 255 45 78
0.000753740691637 255 154 177
0.00130642332847 255 115 154
0.00204887962545 255 106 145
0.00290749858744 255 84 125
0.00373330208526 255 72 113
0.00433747820111 255 66 116
0.00455986546398 255 59 109
0.00433747820111 255 56 102
0.00373330208526 255 55 101
0.00290749858744 255 59 98
0.00204887962545 255 55 94
0.00130642332847 255 51 84
0.000753740691637 255 45 78
0.00118210071139 255 148 175
0.00204887962545 255 106 154
0.00321328288319 255 97 145
0.00455986546398 255 75 125
0.00585498315243 255 63 113
0.00680251991709 255 53 113
0.00715129257136 255 50 110
0.00680251991709 255 51 105
0.00585498315243 255 50 104
0.00455986546398 255 51 96
0.00321328288319 255 47 92
0.00204887962545 255 47 83
0.00118210071139 255 40 76
0.00167748075871 255 148 175
0.00290749858744 255 106 154
0.00455986546398 255 97 145
0.00647075710589 255 75 125
0.00830861658918 255 63 113
0.00965323526301 255 52 112
0.0101481672185 255 49 109
0.00965323526301 255 50 104
0.00830861658918 255 49 103
0.00647075710589 255 51 96
0.00455986546398 255 46 91
0.00290749858744 255 46 82
0.00167748075871 255 40 76
0.00215392793018 255 137 168
0.00373330208526 255 101 150
0.00585498315243 255 92 141
0.00830861658918 255 74 123
0.010668474878 255 63 112
0.012394999431 255 50 107
0.0130305046414 255 52 109
0.012394999431 255 54 107
0.010668474878 255 51 104
0.00830861658918 255 49 97
0.00585498315243 255 45 93
0.00373330208526 255 43 83
0.00215392793018 255 39 79
0.00250250722566 255 135 166
0.00433747820111 255 99 148
0.00680251991709 255 90 139
0.00965323526301 255 72 121
0.012394999431 255 63 112
0.0144009347775 255 48 105
0.0151392864924 255 52 109
0.0144009347775 255 54 107
0.012394999431 255 51 104
0.00965323526301 255 50 98
0.00680251991709 255 48 96
0.00433747820111 255 46 86
0.00250250722566 255 40 80
0.00263081351481 255 121 151
0.00455986546398 255 86 138
0.00715129257136 255 81 133
0.0101481672185 255 69 116
0.0130305046414 255 63 110
0.0151392864924 255 48 101
0.0159154943092 255 55 108
0.0151392864924 255 56 110
0.0130305046414 255 55 109
0.0101481672185 255 49 99
0.00715129257136 255 47 97
0.00455986546398 255 47 90
0.00263081351481 255 41 84
0.00250250722566 254 117 147
0.00433747820111 255 82 134
0.00680251991709 255 79 131
0.00965323526301 255 68 115
0.012394999431 255 62 109
0.0144009347775 255 45 98
0.0151392864924 255 54 107
0.0144009347775 255 56 110
0.012394999431 255 56 110
0.00965323526301 255 51 101
0.00680251991709 255 48 98
0.00433747820111 255 48 91
0.00250250722566 255 42 85
0.00215392793018 255 111 142
0.00373330208526 255 76 132
0.00585498315243 255 73 129
0.00830861658918 255 65 114
0.010668474878 255 60 109
0.012394999431 255 52 105
0.0130305046414 255 52 105
0.012394999431 255 54 109
0.010668474878 255 64 119
0.00830861658918 255 52 103
0.00585498315243 255 48 99
0.00373330208526 255 48 91
0.00215392793018 255 43 86
0.00167748075871 255 109 140
0.00290749858744 255 75 131
0.00455986546398 255 71 127
0.00647075710589 255 63 112
0.00830861658918 255 60 109
0.00965323526301 255 55 108
0.0101481672185 255 49 102
0.00965323526301 255 50 105
0.00830861658918 255 63 118
0.00647075710589 255 51 102
0.00455986546398 255 48 99
0.00290749858744 255 48 91
0.00167748075871 255 44 87
0.00118210071139 255 109 140
0.00204887962545 255 75 131
0.00321328288319 255 71 127
0.00455986546398 255 63 112
0.00585498315243 255 59 108
0.00680251991709 255 54 107
0.00715129257136 255 49 102
0.00680251991709 255 49 104
0.00585498315243 255 49 104
0.00455986546398 255 53 99
0.00321328288319 255 50 96
0.00204887962545 255 51 89
0.00118210071139 255 47 85
0.000753740691637 255 109 140
0.00130642332847 255 75 131
0.00204887962545 255 71 127
0.00290749858744 255 62 111
0.00373330208526 255 59 108
0.00433747820111 255 54 107
0.00455986546398 255 50 103
0.00433747820111 255 49 104
0.00373330208526 255 48 103
0.00290749858744 255 53 99
0.00204887962545 255 50 96
0.00130642332847 255 51 89
0.000753740691637 255 47 85
0.000434870549116 250 111 142
0.000753740691637 255 74 135
0.00118210071139 255 70 131
0.00167748075871 255 60 114
0.00215392793018 255 58 112
0.00250250722566 255 51 109
0.00263081351481 255 50 108
0.00250250722566 255 47 107
0.00215392793018 255 46 106
0.00167748075871 255 52 98
0.00118210071139 255 51 97
0.000753740691637 255 56 91
0.000434870549116 255 52 87
0.000434870549116 184 214 147
0.000753740691637 231 196 151
0.00118210071139 234 199 154
0.00167748075871 255 173 149
0.00215392793018 255 180 156
0.00250250722566 255 170 142
0.00263081351481 255 173 145
0.00250250722566 255 178 143
0.00215392793018 255 182 147
0.00167748075871 255 194 153
0.00118210071139 255 193 152
0.000753740691637 255 198 149
0.000434870549116 255 191 142
0.000753740691637 188 218 151
0.00130642332847 236 201 156
0.00204887962545 240 205 160
0.00290749858744 255 178 154
0.00373330208526 255 178 154
0.00433747820111 255 170 142
0.00455986546398 255 175 147
0.00433747820111 255 183 148
0.00373330208526 255 177 142
0.00290749858744 255 181 140
0.00204887962545 255 189 148
0.00130642332847 255 197 148
0.000753740691637 255 196 147
0.00118210071139 219 208 153
0.00204887962545 255 189 156
0.00321328288319 255 190 157
0.00455986546398 255 170 151
0.00585498315243 255 172 153
0.00680251991709 255 172 151
0.00715129257136 255 173 152
0.00680251991709 255 179 148
0.00585498315243 255 177 146
0.00455986546398 255 183 149
0.00321328288319 255 185 151
0.00204887962545 255 186 149
0.00118210071139 255 191 154
0.00167748075871 224 213 158
0.00290749858744 255 192 159
0.00455986546398 255 192 159
0.00647075710589 255 168 149
0.00830861658918 255 172 153
0.00965323526301 255 169 148
0.0101481672185 255 168 147
0.00965323526301 255 176 145
0.00830861658918 255 180 149
0.00647075710589 255 190 156
0.00455986546398 255 186 152
0.00290749858744 255 189 152
0.00167748075871 255 191 154
0.00215392793018 255 200 162
0.00373330208526 255 181 160
0.00585498315243 255 180 159
0.00830861658918 255 168 152
0.010668474878 255 169 153
0.012394999431 255 165 151
0.0130305046414 255 166 152
0.012394999431 255 171 150
0.010668474878 255 171 150
0.00830861658918 255 178 151
0.00585498315243 255 179 152
0.00373330208526 255 200 160
0.00215392793018 255 195 155
0.00250250722566 255 201 163
0.00433747820111 255 182 161
0.00680251991709 255 178 157
0.00965323526301 255 172 156
0.012394999431 255 168 152
0.0144009347775 255 161 147
0.0151392864924 255 163 149
0.0144009347775 255 170 149
0.012394999431 255 172 151
0.00965323526301 255 179 152
0.00680251991709 255 178 151
0.00433747820111 255 195 155
0.00250250722566 255 188 148
0.00263081351481 255 199 163
0.00455986546398 255 182 158
0.00715129257136 255 179 155
0.0101481672185 255 177 163
0.0130305046414 255 173 159
0.0151392864924 255 169 155
0.0159154943092 255 168 154
0.0151392864924 255 173 154
0.0130305046414 255 173 154
0.0101481672185 255 183 157
0.00715129257136 255 183 157
0.00455986546398 254 205 160
0.00263081351481 248 199 154
0.00250250722566 255 199 163
0.00433747820111 255 182 158
0.00680251991709 255 179 155
0.00965323526301 255 178 164
0.012394999431 255 173 159
0.0144009347775 255 169 155
0.0151392864924 255 170 156
0.0144009347775 255 173 154
0.012394999431 255 173 154
0.00965323526301 255 182 156
0.00680251991709 255 184 158
0.00433747820111 253 204 159
0.00250250722566 247 198 153
0.00215392793018 254 203 166
0.00373330208526 255 189 162
0.00585498315243 255 186 159
0.00830861658918 255 184 161
0.010668474878 255 184 161
0.012394999431 255 184 159
0.0130305046414 255 186 161
0.012394999431 255 190 159
0.010668474878 255 188 157
0.00830861658918 255 200 161
0.00585498315243 255 197 158
0.00373330208526 207 212 152
0.00215392793018 202 207 147
0.00167748075871 255 204 167
0.00290749858744 255 188 161
0.00455986546398 255 187 160
0.00647075710589 255 182 159
0.00830861658918 255 182 159
0.00965323526301 255 186 161
0.0101481672185 255 187 162
0.00965323526301 255 189 158
0.00830861658918 255 187 156
0.00647075710589 255 198 159
0.00455986546398 249 191 152
0.00290749858744 201 206 146
0.00167748075871 199 204 144
0.00118210071139 242 210 169
0.00204887962545 255 194 162
0.00321328288319 255 193 161
0.00455986546398 245 203 163
0.00585498315243 245 203 163
0.00680251991709 240 205 160
0.00715129257136 236 201 156
0.00680251991709 227 205 156
0.00585498315243 225 203 154
0.00455986546398 198 215 153
0.00321328288319 193 210 148
0.00204887962545 158 225 148
0.00118210071139 154 221 144
0.000753740691637 241 209 168
0.00130642332847 255 193 161
0.00204887962545 255 192 160
0.00290749858744 245 203 163
0.00373330208526 242 200 160
0.00433747820111 235 200 155
0.00455986546398 234 199 154
0.00433747820111 225 203 154
0.00373330208526 220 198 149
0.00290749858744 192 209 147
0.00204887962545 189 206 144
0.00130642332847 154 221 144
0.000753740691637 153 220 143
0.000434870549116 189 219 155
0.000753740691637 204 216 160
0.00118210071139 202 214 158
0.00167748075871 195 211 152
0.00215392793018 196 212 153
0.00250250722566 188 217 153
0.00263081351481 190 219 155
0.00250250722566 159 219 145
0.00215392793018 158 218 144
0.00167748075871 149 223 144
0.00118210071139 149 223 144
0.000753740691637 131 229 142
0.000434870549116 130 228 141
0.000434870549116 199 62 231
0.000753740691637 199 62 231
0.00118210071139 194 63 230
0.00167748075871 191 60 227
0.00215392793018 187 57 224
0.00250250722566 184 54 221
0.00263081351481 147 63 228
0.00250250722566 147 63 228
0.00215392793018 141 64 227
0.00167748075871 141 64 227
0.00118210071139 132 69 227
0.000753740691637 131 68 226
0.000434870549116 125 69 227
0.000753740691637 249 55 225
0.00130642332847 246 52 222
0.00204887962545 251 57 229
0.00290749858744 250 56 228
0.00373330208526 239 49 225
0.00433747820111 235 45 221
0.00455986546398 207 52 221
0.00433747820111 204 49 218
0.00373330208526 189 50 218
0.00290749858744 186 47 215
0.00204887962545 166 58 220
0.00130642332847 165 57 219
0.000753740691637 152 60 219
0.00118210071139 249 55 225
0.00204887962545 249 55 225
0.00321328288319 250 56 228
0.00455986546398 254 60 232
0.00585498315243 249 59 235
0.00680251991709 243 53 229
0.00715129257136 210 55 224
0.00680251991709 203 48 217
0.00585498315243 191 52 220
0.00455986546398 192 53 221
0.00321328288319 170 62 224
0.00204887962545 168 60 222
0.00118210071139 155 63 222
0.00167748075871 255 47 225
0.00290749858744 255 52 230
0.00455986546398 255 44 227
0.00647075710589 255 43 226
0.00830861658918 255 39 223
0.00965323526301 255 36 220
0.0101481672185 255 39 219
0.00965323526301 255 41 221
0.00830861658918 255 42 220
0.00647075710589 250 34 212
0.00455986546398 220 47 215
0.00290749858744 217 44 212
0.00167748075871 191 54 212
0.00215392793018 255 48 226
0.00373330208526 255 54 232
0.00585498315243 255 55 238
0.00830861658918 255 48 231
0.010668474878 255 49 233
0.012394999431 255 57 241
0.0130305046414 255 63 243
0.012394999431 255 55 235
0.010668474878 255 48 226
0.00830861658918 255 44 222
0.00585498315243 228 55 223
0.00373330208526 223 50 218
0.00215392793018 196 59 217
0.00250250722566 255 39 222
0.00433747820111 255 48 231
0.00680251991709 255 42 227
0.00965323526301 255 36 221
0.012394999431 255 45 226
0.0144009347775 255 52 233
0.0151392864924 255 43 219
0.0144009347775 255 38 214
0.012394999431 255 41 219
0.00965323526301 255 34 212
0.00680251991709 255 39 211
0.00433747820111 255 32 204
0.00250250722566 252 37 201
0.00263081351481 255 25 208
0.00455986546398 253 2 185
0.00715129257136 255 29 214
0.0101481672185 255 36 221
0.0130305046414 255 51 232
0.0151392864924 255 46 227
0.0159154943092 255 43 219
0.0151392864924 255 34 210
0.0130305046414 255 34 212
0.0101481672185 255 40 218
0.00715129257136 255 48 220
0.00455986546398 255 49 221
0.00263081351481 255 52 216
0.00250250722566 255 54 233
0.00433747820111 255 52 231
0.00680251991709 255 41 219
0.00965323526301 255 35 213
0.012394999431 255 56 231
0.0144009347775 255 54 229
0.0151392864924 255 29 207
0.0144009347775 255 39 217
0.012394999431 255 31 210
0.00965323526301 255 38 217
0.00680251991709 255 54 231
0.00433747820111 255 49 226
0.00250250722566 255 45 223
0.00215392793018 255 50 229
0.00373330208526 255 53 232
0.00585498315243 255 43 221
0.00830861658918 255 33 211
0.010668474878 255 52 227
0.012394999431 255 47 222
0.0130305046414 255 30 208
0.012394999431 255 61 239
0.010668474878 255 49 228
0.00830861658918 255 44 223
0.00585498315243 255 31 208
0.00373330208526 255 42 219
0.00215392793018 255 50 228
0.00167748075871 224 57 228
0.00290749858744 217 50 221
0.00455986546398 255 44 233
0.00647075710589 255 46 235
0.00830861658918 255 43 240
0.00965323526301 255 47 244
0.0101481672185 255 40 233
0.00965323526301 255 38 231
0.00830861658918 255 41 227
0.00647075710589 255 43 229
0.00455986546398 255 43 225
0.00290749858744 255 43 225
0.00167748075871 255 36 222
0.00118210071139 205 38 209
0.00204887962545 217 50 221
0.00321328288319 255 39 228
0.00455986546398 255 42 231
0.00585498315243 255 39 236
0.00680251991709 255 42 239
0.00715129257136 255 34 227
0.00680251991709 255 36 229
0.00585498315243 255 39 225
0.00455986546398 255 38 224
0.00321328288319 255 41 223
0.00204887962545 255 43 225
0.00118210071139 255 43 229
0.000753740691637 168 67 222
0.00130642332847 168 67 222
0.00204887962545 201 53 221
0.00290749858744 206 58 226
0.00373330208526 230 56 231
0.00433747820111 232 58 233
0.00455986546398 255 51 226
0.00433747820111 255 52 227
0.00373330208526 255 52 223
0.00290749858744 255 51 222
0.00204887962545 255 50 223
0.00130642332847 255 52 225
0.000753740691637 255 53 226
0.000434870549116 160 59 214
0.000753740691637 158 57 212
0.00118210071139 198 50 218
0.00167748075871 201 53 221
0.00215392793018 225 51 226
0.00250250722566 229 55 230
0.00263081351481 254 46 221
0.00250250722566 255 48 223
0.00215392793018 255 47 218
0.00167748075871 255 46 217
0.00118210071139 255 44 217
0.000753740691637 255 42 215
0.000434870549116 254 38 211
0.000434870549116 115 237 89
0.000753740691637 143 223 89
0.00118210071139 145 225 91
0.00167748075871 166 217 90
0.00215392793018 169 220 93
0.00250250722566 192 208 91
0.00263081351481 192 208 91
0.00250250722566 194 209 90
0.00215392793018 194 209 90
0.00167748075871 181 216 90
0.00118210071139 180 215 89
0.000753740691637 162 218 85
0.000434870549116 161 217 84
0.000753740691637 117 239 91
0.00130642332847 148 228 94
0.00204887962545 149 229 95
0.00290749858744 172 223 96
0.00373330208526 175 226 99
0.00433747820111 199 215 98
0.00455986546398 199 215 98
0.00433747820111 201 216 97
0.00373330208526 201 216 97
0.00290749858744 190 225 99
0.00204887962545 186 221 95
0.00130642332847 166 222 89
0.000753740691637 165 221 88
0.00118210071139 175 217 98
0.00204887962545 208 202 97
0.00321328288319 210 204 99
0.00455986546398 249 194 101
0.00585498315243 255 204 111
0.00680251991709 255 199 111
0.00715129257136 255 193 105
0.00680251991709 255 192 105
0.00585498315243 255 192 105
0.00455986546398 255 192 104
0.00321328288319 255 192 104
0.00204887962545 227 205 101
0.00118210071139 223 201 97
0.00167748075871 182 224 105
0.00290749858744 215 209 104
0.00455986546398 223 217 112
0.00647075710589 255 206 113
0.00830861658918 255 207 114
0.00965323526301 255 200 112
0.0101481672185 255 200 112
0.00965323526301 255 201 114
0.00830861658918 255 202 115
0.00647075710589 255 196 108
0.00455986546398 255 193 105
0.00290749858744 226 204 100
0.00167748075871 225 203 99
0.00215392793018 244 211 117
0.00373330208526 255 193 116
0.00585498315243 255 196 119
0.00830861658918 255 184 116
0.010668474878 255 179 111
0.012394999431 255 175 105
0.0130305046414 255 180 110
0.012394999431 255 185 114
0.010668474878 255 185 114
0.00830861658918 255 193 121
0.00585498315243 255 189 117
0.00373330208526 255 198 115
0.00215392793018 255 194 111
0.00250250722566 253 220 126
0.00433747820111 255 201 124
0.00680251991709 255 195 118
0.00965323526301 255 179 111
0.012394999431 255 181 113
0.0144009347775 255 166 96
0.0151392864924 255 174 104
0.0144009347775 255 182 111
0.012394999431 255 182 111
0.00965323526301 255 188 116
0.00680251991709 255 188 116
0.00433747820111 255 199 116
0.00250250722566 255 196 113
0.00263081351481 255 197 124
0.00455986546398 255 185 124
0.00715129257136 255 180 119
0.0101481672185 255 179 120
0.0130305046414 255 175 116
0.0151392864924 255 175 113
0.0159154943092 255 172 110
0.0151392864924 255 170 109
0.0130305046414 255 175 114
0.0101481672185 255 177 113
0.00715129257136 255 180 116
0.00455986546398 255 188 117
0.00263081351481 255 185 114
0.00250250722566 255 189 116
0.00433747820111 255 180 119
0.00680251991709 255 180 119
0.00965323526301 255 178 119
0.012394999431 255 176 117
0.0144009347775 255 178 116
0.0151392864924 255 178 116
0.0144009347775 255 165 104
0.012394999431 255 171 110
0.00965323526301 255 177 113
0.00680251991709 255 181 117
0.00433747820111 255 187 116
0.00250250722566 255 185 114
0.00215392793018 255 188 115
0.00373330208526 255 180 119
0.00585498315243 255 181 120
0.00830861658918 255 174 113
0.010668474878 255 177 116
0.012394999431 255 183 120
0.0130305046414 255 177 114
0.012394999431 255 164 106
0.010668474878 255 164 106
0.00830861658918 255 170 112
0.00585498315243 255 181 123
0.00373330208526 255 185 115
0.00215392793018 255 187 117
0.00167748075871 255 195 122
0.00290749858744 255 183 122
0.00455986546398 255 183 122
0.00647075710589 255 170 109
0.00830861658918 255 171 110
0.00965323526301 255 183 120
0.0101481672185 255 171 108
0.00965323526301 255 171 113
0.00830861658918 255 164 106
0.00647075710589 255 170 112
0.00455986546398 255 182 124
0.00290749858744 255 183 113
0.00167748075871 255 187 117
0.00118210071139 245 212 120
0.00204887962545 255 188 121
0.00321328288319 255 184 117
0.00455986546398 255 170 110
0.00585498315243 255 171 111
0.00680251991709 255 167 110
0.00715129257136 255 170 113
0.00680251991709 255 178 116
0.00585498315243 255 178 116
0.00455986546398 255 181 111
0.00321328288319 255 188 118
0.00204887962545 248 198 110
0.00118210071139 250 200 112
0.000753740691637 244 211 119
0.00130642332847 255 192 125
0.00204887962545 255 187 120
0.00290749858744 255 173 113
0.00373330208526 255 175 115
0.00433747820111 255 177 120
0.00455986546398 255 174 117
0.00433747820111 255 180 118
0.00373330208526 255 185 123
0.00290749858744 255 190 120
0.00204887962545 255 184 114
0.00130642332847 244 194 106
0.000753740691637 241 191 103
0.000434870549116 218 221 117
0.000753740691637 255 212 127
0.00118210071139 255 207 122
0.00167748075871 255 197 116
0.00215392793018 255 198 117
0.00250250722566 255 194 115
0.00263081351481 255 197 118
0.00250250722566 255 201 119
0.00215392793018 255 197 115
0.00167748075871 238 208 113
0.00118210071139 229 199 104
0.000753740691637 190 213 100
0.000434870549116 189 212 99
0.000434870549116 157 63 220
0.000753740691637 185 55 220
0.00118210071139 190 60 225
0.00167748075871 208 54 218
0.00215392793018 208 54 218
0.00250250722566 206 57 217
0.00263081351481 202 53 213
0.00250250722566 187 50 206
0.00215392793018 187 50 206
0.00167748075871 183 54 212
0.00118210071139 185 56 214
0.000753740691637 174 64 222
0.000434870549116 170 60 218
0.000753740691637 189 55 221
0.00130642332847 226 45 220
0.00204887962545 230 49 224
0.00290749858744 253 43 214
0.00373330208526 254 44 215
0.00433747820111 255 33 210
0.00455986546398 255 34 211
0.00433747820111 255 37 208
0.00373330208526 255 37 208
0.00290749858744 255 41 211
0.00204887962545 255 41 211
0.00130642332847 241 43 210
0.000753740691637 239 41 208
0.00118210071139 191 57 223
0.00204887962545 228 47 222
0.00321328288319 235 54 229
0.00455986546398 255 45 216
0.00585498315243 255 50 221
0.00680251991709 255 40 217
0.00715129257136 255 35 212
0.00680251991709 255 40 211
0.00585498315243 255 46 217
0.00455986546398 255 49 219
0.00321328288319 255 53 223
0.00204887962545 255 61 228
0.00118210071139 243 45 212
0.00167748075871 242 55 225
0.00290749858744 255 40 216
0.00455986546398 255 40 216
0.00647075710589 255 34 212
0.00830861658918 255 39 217
0.00965323526301 255 29 206
0.0101481672185 255 28 205
0.00965323526301 255 34 203
0.00830861658918 255 40 209
0.00647075710589 255 49 220
0.00455986546398 255 44 215
0.00290749858744 255 52 221
0.00167748075871 255 39 208
0.00215392793018 255 69 239
0.00373330208526 255 49 225
0.00585498315243 255 44 220
0.00830861658918 255 44 222
0.010668474878 255 44 222
0.012394999431 255 6 183
0.0130305046414 255 36 213
0.012394999431 255 56 225
0.010668474878 255 42 211
0.00830861658918 255 45 216
0.00585498315243 255 41 212
0.00373330208526 255 52 221
0.00215392793018 255 50 219
0.00250250722566 255 56 230
0.00433747820111 255 44 222
0.00680251991709 255 37 215
0.00965323526301 255 37 213
0.012394999431 255 35 211
0.0144009347775 255 8 177
0.0151392864924 255 34 203
0.0144009347775 255 59 227
0.012394999431 255 44 212
0.00965323526301 255 39 207
0.00680251991709 255 37 205
0.00433747820111 255 34 207
0.00250250722566 255 35 208
0.00263081351481 255 54 228
0.00455986546398 255 44 222
0.00715129257136 255 37 215
0.0101481672185 255 36 212
0.0130305046414 255 35 211
0.0151392864924 255 34 203
0.0159154943092 255 32 201
0.0151392864924 255 41 209
0.0130305046414 255 46 214
0.0101481672185 255 44 212
0.00715129257136 255 38 206
0.00455986546398 255 37 210
0.00263081351481 255 33 206
0.00250250722566 255 58 230
0.00433747820111 255 41 217
0.00680251991709 255 39 215
0.00965323526301 255 37 208
0.012394999431 255 37 208
0.0144009347775 255 34 205
0.0151392864924 255 34 205
0.0144009347775 255 39 207
0.012394999431 255 42 210
0.00965323526301 255 41 214
0.00680251991709 255 34 207
0.00433747820111 255 41 219
0.00250250722566 255 47 225
0.00215392793018 255 62 234
0.00373330208526 255 40 216
0.00585498315243 255 43 219
0.00830861658918 255 39 210
0.010668474878 255 37 208
0.012394999431 255 25 196
0.0130305046414 255 18 189
0.012394999431 255 35 203
0.010668474878 255 41 209
0.00830861658918 255 53 226
0.00585498315243 255 40 213
0.00373330208526 255 36 214
0.00215392793018 255 55 233
0.00167748075871 228 68 229
